OBJECTID,CNN,CNNTEXT,ST_NAME1,ST_TYPE1,ST_NAME2,ST_TYPE2,ST_NAME3,ST_TYPE3,ST_NAME4,ST_TYPE4,TOTEMP2,UNIVPROX,SIGNALIZED,PKGMETERS,MAXPCTSLPE,MODEL6_VOL,HH_PEDMODE,PCOL_04_09,PCOL_RATE,point
1878,22286000,22286000,MELROSE,AVE,DETROIT,ST, , , , ,638,0,0,0,5,65168,1353,0,0,POINT (-122.44432012147587 37.733811073170486)
6239,24635000,24635000,JESSIE,ST,04TH,ST, , , , ,35067,0,0,1,16,2616998,997,1,0.75999999,POINT (-122.4047950616453 37.78490829998593)
4669,25063000,25063000,POWELL,ST,FISHER,ALY, , , , ,8360,0,0,1,6,3855331,7785,0,0,POINT (-122.41016229224445 37.79691960780799)
1781,23121000,23121000,25TH,AVE,OCEAN,AVE, , , , ,608,0,0,0,5,315605,618,0,0,POINT (-122.48099356028875 37.73247117521488)
7017,26571000,26571000,OCTAVIA,ST,BROADWAY,0, , , , ,2706,0,0,0,12,289722,4558,0,0,POINT (-122.4283444833203 37.79510561045398)
2855,22840000,22840000,PORTOLA,DR,LAGUNA HONDA,BLVD, , , , ,429,0,1,0,29,772888,783,0,0,POINT (-122.45527107475438 37.74304866457821)
7423,26258000,26258000,CROWN,TER,TWIN PEAKS,BLVD, , , , ,2815,0,0,0,13,57151,1660,0,0,POINT (-122.44808012171441 37.75909050677671)
3235,25553000,25553000,FILBERT,ST,HYDE,ST, , , , ,1113,0,0,0,12,223322,4883,0,0,POINT (-122.41923294384516 37.80013393781739)
4468,51492000,51492000,FORT MILEY 4,0,FORT MILEY 3,0, , , , ,57,0,0,0,12,87900,898,0,0,POINT (-122.50262531656266 37.78156755369459)
5314,27431000,27431000,28TH,AVE,JUDAH,ST, , , , ,704,0,0,0,9,380190,1665,0,0,POINT (-122.48663989731781 37.761275629079165)
6347,23864000,23864000,SAN BRUNO,AVE,15TH,ST, , , , ,1463,0,0,0,3,380893,141,0,0,POINT (-122.40570766660987 37.767200062286115)
2391,50654000,50654000,ROCKDALE,DR,UNNAMED 037,0, , , , ,61,0,0,0,10,40831,830,0,0,POINT (-122.4552984916309 37.74059536957284)
6070,26045000,26045000,GOLDEN GATE,AVE,STEINER,ST, , , , ,474,0,1,1,14,1281612,3988,0,0,POINT (-122.43359593791787 37.77935458565775)
3870,25462000,25462000,MASON,ST,COLUMBUS,AVE, , , , ,1982,0,1,1,6,1336645,2378,1,1.5,POINT (-122.41290808593341 37.80218377156237)
5952,25779000,25779000,20TH,ST,DIAMOND,ST, , , , ,3669,0,0,0,11,95330,2294,0,0,POINT (-122.43688639619901 37.7575567377791)
2536,20827000,20827000,COSTA,ST,BREWSTER,ST, , , , ,247,0,0,0,12,63131,1040,0,0,POINT (-122.40689586136345 37.744811795049834)
1103,33128000,33128000,KIRKWOOD,AVE,EARL,ST, , , , ,290,0,0,0,9,176077,635,0,0,POINT (-122.37315791460732 37.72863853748225)
3992,26844000,26844000,PINE,ST,PRESIDIO,AVE,MASONIC,AVE, , ,3066,0,1,0,2,3143905,2771,1,0.63999999,POINT (-122.44661046453403 37.78630229853439)
6648,23799000,23799000,03RD,ST,KING,ST, , , , ,11319,0,1,0,3,5984188,1747,1,0.33000001,POINT (-122.3918405249254 37.778125697962274)
6115,27012000,27012000,DIVISADERO,ST,BEACH,ST, , , , ,2005,0,0,0,8,599511,2625,0,0,POINT (-122.4436025183974 37.80370493701751)
4072,24838000,24838000,MONTGOMERY,ST,ALTA,ST, , , , ,19222,0,0,1,13,1232,3652,0,0,POINT (-122.40451839405617 37.80150433241062)
262,50833000,50833000,TUNNEL,AVE,VISITACION,AVE, , , , ,476,0,0,0,13,256693,69,0,0,POINT (-122.40132975683615 37.70959316120642)
1235,21693000,21693000,MAYNARD,ST,CRAUT,ST, , , , ,488,0,0,0,10,203119,1316,0,0,POINT (-122.4282684475792 37.72928367193197)
5264,24867000,24867000,SANSOME,ST,GREENWICH,ST, , , , ,17544,0,1,1,12,5195178,1780,0,0,POINT (-122.4031596066276 37.80309838041009)
